Oisix Meal,Cals (kcal),Prot ,Fat,Carb,Salt,Ash,sodium,potassium,calc,magn,"phos	",iron,zinc,copp,mang,retinol,caroten,vit a-rae,vit d-mcg,vit e,vitamin K,vit b1,vit b2,"Niacin	",vit b6,vit b12,"Folic acid	",panto,vit c,satfat,monofat,polyfat,chol,tolsolfib,insoluble fiber,total fiber,Water
Tofu and Veggie Soup - No.29,182.5,6.3,6.8,22,1.7,4.4,1040.2,544.8,135.2,52.9,132.4,1.6,1,0.19,0.6,0,2840.8,482.8,0.2,1.5,81,0.13,0.08,1.2,0.23,0,87.4,0.54,17.4,1.06,2.05,3.1,0.4,1.3,3.3,4.8,413.1
